id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,map.id,map.summary_polyline,map.resource_state
6403767992,Afternoon Run,10610.6,3359,3359,109.0,Run,0.0,2021-12-19T15:23:20Z,2021-12-19 16:23:20+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.32182135246694, 6.962369279935956]","[46.32153787650168, 6.961965272203088]",,,Suisse,46.32182135246694,6.961965272203088,0,4,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6807685487,3.159,6.872,79.4,18.0,True,158.3,184.0,False,True,422.6,346.4,0,0,False,106.0,a6403767992,kfvyGwyni@Kg@D}@EGi@]_@KkAo@OKQYJ_BJe@bAoB`@eA~@gAVs@@Ea@aA]WBSf@g@\W|@mAX_@r@uAT[^{@ACKCkAHECYYO[@_@LQbBkAx@c@d@c@`@u@JK\u@n@aBNQp@oABk@Fg@AITaAFO@UDWHQFk@x@y@PWJg@?KDQAiAPg@Jq@Ru@TcANqAJuAHQXNBELyAPqAR}@r@oENaBLk@GUPON?JN@b@ERAV@p@F`@DfALn@d@|ANfAFt@P`@t@jAFRLj@Zb@DJRRh@d@J@RSVIJj@Bh@NX`@Ib@W\M\[d@MBDBNDdBCdA?j@`@|BJ^Xd@z@dAd@L\GjCGt@@v@CVFb@PfAl@h@Pb@H`@NxBbBd@NjATdAd@r@l@b@l@NVzAdEVb@jB|DRTN?BJ{@@iALwDvAg@H_@CcAUkAOu@QWDSZDvA?|AJzB@FHDfCg@p@I`DWNBhBbFDL?RUXs@r@uA~AmA~AgAhAE@OIOY]oAKOMC_C`BgA~@wArAK\Jv@VxAB\ETURiBtBuAnAUd@Yx@q@v@i@PWVa@Zc@TSR}A`A{@r@_Cx@yAl@qCzAiC|@uAj@]FwAp@g@NI?{AbAcAL]?GEEMSmAAi@QeAEi@]Cu@d@kAN_AVe@Mi@Xo@~@m@TSoB_@qBUKeAEKBYHs@b@wAd@Y\]LAAJaBEg@G@y@r@sBxBeAzAkApA]h@m@j@aAlA_CdDoDtE{B|CoAzAmBnBcBvBcBlB{@hAk@|@_BxAW\Qf@S`@GE{@mBSyBGSEk@UuAEgAYoBDIr@u@Ta@LMf@oAf@q@j@gARSr@gAh@k@`BcCx@gBDc@MSc@SgCq@}@YWOUSw@e@m@u@KSAUDi@Ro@K}@Aa@Hc@G{@Ke@O_@EYEa@AO@EdA_Ap@_@TQx@]n@w@h@i@V_@Pg@Xi@ZUz@kAX[Tm@vAeCf@u@Ve@rCsDrAsApAaAjBgApAs@x@[^Gt@CnAB^Dx@GtE{Bj@_@j@a@xA_Bd@y@f@oADCP@r@}Af@o@n@c@nAg@^GTFDPkA|BOd@Cn@AtBI|@Id@[v@}@`FI|@?nAI~@]bBMb@IfA?^FXTTn@D,2
6390704723,Afternoon Run,19.2,3011,3011,0.0,Run,0.0,2021-12-16T12:29:51Z,2021-12-16 13:29:51+00:00,(GMT+01:00) Europe/Zurich,3600.0,[],[],,,Suisse,,,0,2,0,1,0,True,False,False,False,followers_only,False,g7253880,False,6793569228,0.006,0.865,75.1,21.0,True,139.4,152.0,False,True,,,0,0,False,30.0,a6390704723,,2
6360004316,Evening Run,9764.0,3432,3468,102.0,Run,,2021-12-08T18:37:48Z,2021-12-08 19:37:48+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.3210463616997, 6.9669934920966625]","[46.318469513207674, 6.9684878177940845]",,,Suisse,46.3210463616997,6.9684878177940845,0,6,0,3,0,False,False,False,False,followers_only,False,g7253880,False,6760389162,2.845,4.737,79.3,19.0,True,158.0,176.0,False,True,453.8,334.2,0,0,False,108.0,a6360004316,oavyGuvoi@PKDYRa@J[l@gAHW^{@Hk@l@mA?SCQBIfAgBL_@~@oALc@Ga@We@@IZe@`AqBXu@PiB@c@Gc@Fk@HIDc@FQ?KQs@De@`@{@V_An@kEj@OPkBv@}EJa@H{@\uBPaBRoAZsALo@Bg@Ea@CqAMwAOoDESA[AsDDa@Ps@Hg@@s@Mm@Gm@Sa@WWKUIa@EcAO{@AWKWAI@]R}@RiBCWQ[GWKcAf@aCOwAAe@HkACU?w@CQo@e@QGODIGG[MGMqBQQC{BBc@Es@YuBU_@E]@OEo@@a@?s@FWt@u@Te@RiBGg@Oa@SmAIOFS?OCO@YEY@i@Cq@@IDETJf@?TRVJn@JJVdBzCFZ@z@MjBH`@?REV?XQr@Gr@?VMn@?JKP]\SXG\FJf@VLNNvAJ\Bf@N~@FDFRP`Az@fAXtA@n@^|A?x@AJ@t@Ar@UdAIbADn@X~AKT?~@LlBFX?TEv@DXB|@^nATrALvBNzANp@\`AJb@NjBFvCb@~@Pj@D?DcARi@V]vAwAJC\PtAk@JDDTD|@XrC@RIb@YXYh@]d@KXB^xAbDXdArArGFf@?ZG`@_@lAC^@h@RjCFd@^vABVQn@eAlBKVe@`A]lAG^Gh@FHn@FfFEd@Ff@T`@V|Ab@bA`@lAlAr@d@f@PZGjARj@d@hAfBz@pBj@bBnAfC\f@p@d@GH{AZaCt@yBd@U@eB]yBWOAQTE`@NnH@rBJdBPl@j@vA?^MRw@t@_Al@yApAc@VuC|BoAx@eAh@i@RmA\uBv@Id@PbBh@nDNzAAD[VgCrA_CjAcBn@qBbA{@Xy@d@WDeA`@}Cv@e@d@_A^{AXa@@CB?LGi@GeAUmBEoAIk@Oc@Kw@Go@CgBASMo@KYUW]Ig@BaBZUJ}@lA_AHc@Ze@DCBBFG?OUO}@EEGB_AnAs@v@k@z@q@h@OEEQ@]EUh@eB\q@r@sBTe@V}@Nu@h@gBHi@Dw@XmBb@_AViAT]BIBg@F_@Fm@E[De@\aBAWGQ@O\m@FUXo@`AqCQc@?k@Hw@?e@M{@Ba@FYR_@GeADY^[JEX@`@I`AIfAF\GNMXIlAOV?r@O,2
6351083914,Afternoon Run,328.3,2709,2709,0.0,Run,,2021-12-06T16:00:48Z,2021-12-06 17:00:48+00:00,(GMT+01:00) Europe/Zurich,3600.0,[],[],,,Suisse,,,0,3,0,1,0,True,False,False,False,followers_only,False,g7253880,False,6750704997,0.121,3.029,75.9,21.0,True,140.2,151.0,False,True,,,0,0,False,26.0,a6351083914,,2
6345491342,Morning Run,6952.2,2523,2523,0.0,Run,,2021-12-05T09:52:41Z,2021-12-05 10:52:41+00:00,(GMT+01:00) Europe/Zurich,3600.0,[],[],,,Suisse,,,0,3,0,1,0,True,False,False,False,followers_only,False,g7253880,False,6744672766,2.756,2.962,75.6,24.0,True,142.5,167.0,False,True,,,0,0,False,28.0,a6345491342,,2
6340955217,Afternoon Run,6833.7,2316,2320,49.0,Run,,2021-11-24T16:49:08Z,2021-11-24 17:49:08+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.32182001136243, 6.962512778118253]","[46.32171096280217, 6.965932594612241]",,,Suisse,46.32182001136243,6.965932594612241,0,3,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6739792869,2.951,9.166,77.9,20.0,True,153.2,165.0,False,True,437.2,354.0,0,0,False,61.0,a6340955217,kfvyGuzni@ASBQHa@LU`@sBEcBL{A^_B\kA\a@Vo@BSC}ADgBH_A@e@DKTUZg@JWh@q@Bi@HWZa@Pa@H[NUNgBLOl@g@Xk@H{AOe@@O|@gAb@_AVy@VsAJiACgAPY@K@iAE[Fm@b@iBr@{EZHBMF{@ReBV{Ah@sC\cC@OFGLe@V[FBBL?l@Ef@EdAAv@Bt@Jj@Th@L\N~@JjADTL\`AdBJd@p@x@ZXXPB?LULK@Gj@rB^Ab@SrA_AHADJFxALxA@tAJnAJh@V\r@z@ZNXBlA@pAIt@?f@Fn@BVF~@h@fBf@ZNz@h@b@^`Al@j@JVBZNXBJBt@j@dAxAjCnGl@~AX^^TRH@FCF_CPiAVkCdA_@HiAQcAW_@Ge@@g@DGR@x@?rANxD?n@DnAFbAFVRp@^`ADLC^EHs@p@kCjBuBnBiA|@oAx@_@ZiAd@aATe@T_AV_@PQRiCj@w@VuAZ}@^UFGD_@LmAj@cCn@eBr@a@FaA`@?ZIN@NXlAPb@Pp@BjANx@TjBCRCB}@ZQ@ULaA\_@Vc@Fg@NWBSKGa@Og@MuCOG[a@e@LQCc@ZQ@a@RY@cAGi@DcAl@K?e@z@ALTf@N`C@p@\hCAh@ULQ@SKYBONe@XWZWHEHe@JW?e@Tm@n@EIB[Cq@@i@GcA@gACU?c@Qe@?s@Mw@O_BAi@BiAAw@Ba@Ha@@S[}@@WNg@^iAp@{AFId@mAVgBf@oBVwANuAN{@X{@Ta@Lc@L{@UkDWsCAg@@cACc@Nc@NWJe@AON[FI,2
6270268477,Afternoon Run,8135.0,3110,3110,53.0,Run,,2021-11-17T13:12:49Z,2021-11-17 14:12:49+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.3228561822325, 6.963820857927203]","[46.32149328477681, 6.9618122186511755]",,,Suisse,46.3228561822325,6.9618122186511755,0,6,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6663932023,2.616,5.39,78.7,21.0,True,136.5,154.0,False,True,405.8,343.4,0,0,False,28.0,a6270268477,ylvyG{boi@c@x@IVq@nAM\Sv@Un@Wb@[\C?UKiAiBWSQAAAfAgAfDeFz@kApEaIPS^UdAaAPSFWh@iAT_@LOPYRo@?EMIwAL]_@IW@KFWVYbAm@r@i@jAgApAkBd@{@X[^s@`@a@R[bAwCPm@N}@F{@ASEKDk@HUFk@Go@@OJSXmAXcA\iELMTIBIHs@d@oCJgA`@uBPqARkANo@HGFCFD@LE|@Fx@ChBDv@Rj@RZH\RdB@v@PXt@bAN`@Hf@t@z@^VVHJQXQLBBXLd@BZBBF@^GVRz@kAXKJZBrAPrB?j@@f@Fl@Nl@~AfBND|ADj@Eh@DPEvAIT@VDfB~@PFXDXHn@Tf@b@Z`@h@`@\P|@JlAZ\RXR|@pA|AnE`AhBL\`@v@At@CL]@_ANi@Na@PqA`@c@JSAyAY_BUy@FANDvAAj@Dj@AXEZIR?JJfA@d@Hp@@b@?pAB\HVZh@Pd@DXGZ{@|@UNi@p@s@l@q@Xs@t@kAdAm@`@qCvAQ@aDhAs@b@a@Bi@RSN]F_@RgB^cAd@]H]La@HWJ]ReBd@uCdA[Da@\OBGDOn@?LT~ALd@XlBLf@Dj@RfAATuA`@i@Xe@d@c@Le@H[JWAUOWsBIa@C]I]MOg@G[@gBj@GFI@o@L[?k@Fa@\a@RKFCP?r@DjAAn@I`@APD|@Jv@Bx@[JQAWHc@Ts@z@o@LYBmAl@GMCg@IWGm@EyEKiAO{@OaBA{@Fu@@oAMYuChDoA`BSLC?UYBEAAe@`@E@OQE_@GSKyAGUEiBMcCA_AOkBUcBM}ACkA@o@He@V{@j@cANQx@oAVY^u@JIf@o@n@sAbA_BbB_Cd@i@b@w@`A{Af@oANSf@iAPQ^d@HTM`AQh@]h@?LTZdAbANTPJLNA|@Db@ETINEPGlAIXGd@Sd@KrA?`@BHRPl@R,2
6252951155,Afternoon Run,7144.2,2687,2687,93.0,Run,,2021-11-13T16:34:41Z,2021-11-13 17:34:41+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.32176410406828, 6.962115643545985]","[46.3212916161865, 6.961978850886226]",,,Suisse,46.32176410406828,6.961978850886226,0,3,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6645404023,2.659,4.438,77.8,23.0,True,140.0,162.0,False,True,452.2,362.6,0,0,False,28.0,a6252951155,_fvyGexni@E_@@}AQYUUg@]a@i@q@i@QWCK?a@Hi@j@mAb@iAP_@b@oAN[Hq@CSESa@q@@C\_@nBqCpBkD?CS?{@VU[YYSBGDKPm@nB[h@eAnCMRk@r@W`@eAlA_@ZgBbAeBp@UDw@HuB?iAFOFu@Z{@f@wAl@uA~@eAz@eA`AiBxB]f@i@l@MZq@dAITo@rAy@hAWb@_@`@W\[n@uAdBQPcAh@_@Z}@l@c@NMJGAIOAGBKJMHStA_Bn@aANa@Va@V{@Pw@HeALeAZw@No@Rk@d@y@JU^qA?s@G]Iw@EQQe@?WNYxAgA`B{AbAu@R[n@_Br@_ATSfBcAZa@j@g@x@mAVYPKH?PHn@h@vAj@LJV\v@vAb@p@t@r@d@Zd@f@PKh@IZY~AYRIb@YZ[r@iAXWR[LUr@yBT_@j@]|@[^Uv@s@jCgBd@c@PYz@iBh@_AZQVi@j@g@`@w@n@wARq@XwBDg@Cg@La@XiBKo@Fu@b@wAf@_EBGVH@ANsAd@gCBe@z@aFH{@^mAFIHAHBEtBFn@?hABh@^fAFZR|BvA~BXdAb@z@b@RTZHAP_@DAFFJRLt@DHLDPA`@FVYp@i@TKD@@BF^ALFzBJn@@f@LtALl@DHTZd@`@^n@LdANt@JfAPlAB^?pCDFD`@HXLlAr@vBhAtC@DG^w@L_@P{@h@oAdA]ReChA{@RWRiAOYBoA\cAj@EAc@?eAP]Bc@LWB_@AMNg@Lg@AUJMLi@RUBEG_@UI?SQk@]SIYGI@WTYb@Mb@?LKT_@TWDSRQ|BGpAIj@SJa@^iARUJUZQh@Kr@Gp@Sf@MFG@,2
6207478409,Evening Run,10122.8,4138,4315,88.0,Run,,2021-11-03T18:04:55Z,2021-11-03 19:04:55+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.2593852262944, 6.961473003029823]","[46.259842459112406, 6.961794113740325]",,,Suisse,46.2593852262944,6.961794113740325,7,5,0,3,0,False,False,False,False,followers_only,False,g7253880,False,6596767782,2.446,5.396,77.5,19.0,True,147.5,193.0,False,True,417.4,389.0,2,0,False,58.0,a6207478409,c`jyGetni@zAm@|@aA`@yAAe@[qAe@i@q@D{BpBq@z@KZHbAZdA`@^ZCXStBkBr@cAH_@Cu@e@cAi@Y[BmC~Bm@`ACd@Hr@Zz@r@HZKzAiAvAiBBaA_@cAm@[i@F_CtBm@|@G^Ft@L^Zj@p@XGM_@S^Hd@Q|CkCPe@?g@Kk@Se@e@c@m@Bi@V{AtAk@~@IXA~@ZhA^^Z@d@WdDeDL]Ba@Ko@Qe@s@c@q@Hq@f@MRBDeBfBI^Cn@Ln@Tb@TV~@O~BsBd@q@J_@?e@[oAo@[m@F_CpB]j@K\Aj@XlA^^h@Et@c@fBeBd@w@Bc@WiAi@g@u@EgDbDQdADn@Rp@V\|@SbCoBj@u@NcAOu@a@q@m@Ge@PaCzBJ@ADY`@Mh@Bv@d@`Ab@BhAq@hBqBVq@?g@g@gAWOY?wCdC_@v@Il@@Z\r@h@P|@]dAaAhAyAHi@Mo@Ya@]U]?cAp@oApASXQl@Al@Np@V\j@@vCyBPC?HUDy@bAYNlAeAd@u@Pw@Au@Qe@SQ_AK{AnA_AdASr@?r@Rt@\Xf@G~CaCVc@Jq@Im@e@s@s@Ek@VwBtBYt@DlA\f@TJp@M|AiAhAmAN{@Ko@q@u@s@BwC~BxAcARYo@^}@x@S^AfADh@Vv@VPXAv@g@nBsB^OLc@@o@Kk@i@_Ac@Sc@XmCvCUZGp@Bl@Pj@VRXBz@_@fCoCLc@?_@Qm@q@s@q@PkCpCQ`@@fAH\VZVDv@Y~BkB?Je@ZD@c@RjAqANk@?e@Y_Ay@YiAp@{AxA[t@Cb@f@pAn@N^Q|CcCPe@Bm@Ia@a@m@u@Qk@ToBbBg@~@Gz@Jb@Xd@f@L~A{@zAsAT]Fa@Co@k@_Ao@IeDdCX?CQ@HPUWLHJV]_@Va@z@Gn@Fn@Xb@j@JfBgAtAuALi@@c@Km@a@g@{@AeDxCMb@Cl@Rr@b@\p@Ex@e@rBsBLaAU}@k@_@a@@aBdAcAbAYx@@|@`@v@b@Jx@]lCuBQ?JBIGRIH_@?u@O{@i@]u@BaCnBSXL@a@^I`@?\LDAd@HDCP?O,2
6196042501,Morning Run,9091.9,3517,3537,181.0,Run,,2021-11-01T09:38:47Z,2021-11-01 10:38:47+00:00,(GMT+01:00) Europe/Zurich,3600.0,"[46.32281804457307, 6.963982293382287]","[46.32117728702724, 6.961943814530969]",,,Suisse,46.32281804457307,6.961943814530969,0,7,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6584558975,2.585,5.128,79.5,20.0,True,144.4,169.0,False,True,487.8,352.0,0,0,False,55.0,a6196042501,qlvyG{coi@FWrAyBrAiDJg@B]w@y@HOn@y@lBkDrA{BCGmAN[WKOAQH]~@u@lAq@bAw@v@oAn@oARWj@sANQRKd@m@N]\eATg@Ry@JcA@c@A{@@KCYEIR_AEm@@Uf@sA`@cCRw@Bs@F[XENI@GH_AX{BhAaHB[d@kCH{@r@mDQeDC_AMeBCcBEo@O}@HmAZcAF_@Be@CgAKo@c@c@YOOaAGgAMgAIMDk@A}ATeAGUSkC?MVaBI}BDqBGw@YSKAKKc@IGSMKa@m@EgBFyBGg@UcAUq@G[a@m@Am@Li@BgAVgAL[NQh@_@HMPk@@M?]COe@i@]kABOJyAFU@S@m@Ig@@GFIJ@l@Vr@L`AbA@DNNDdAHb@LnALl@?PKh@AVFd@@GNCTDDJOl@QLQVS~AUv@?RYt@@RHL`@Tb@~@Fp@Hd@DFJa@CGBICOd@k@JY?WVK@G`@??QMWBGAQMYAUJe@l@_A@FOPWd@Gn@FTHFDCAOFa@\W@DT@XR\@BFCTHLVNFJGVHRCh@GTSXCd@\f@Ll@Iz@Cn@Hp@Ed@\v@BVMrAY~@OXUpACV@lBEl@YfAXbAHlADVBv@E|@H`@?fA@Z`@^NDzAc@p@}@l@O`@F~@t@ZLdBR^L\Cx@^d@Fl@Md@?lARj@?fB\PJHJ@Jg@bAK`@_@Is@^[l@k@NQRo@VOTo@^GXAt@Fx@A\J`@B?CABCFFGp@@`@Cb@Sn@g@vCANDD@NSfAIDMMCQRmAAYMUBi@I[Fg@EMU]?Mo@k@SB[Vb@xD@|@Kf@Sd@e@j@Wn@CVL`@|@xAh@hBb@hCZ~BX`BPXNQF@EHa@b@MXMd@Cn@JtBJv@VpAB`@?^K\uBxEk@~BM^OPCT^pBX~BBdDFv@HZD`@Rv@vBzFLj@FHr@Jv@Z^DfAUnAMp@?FFBd@?l@FtBAj@JjAJfELl@p@tA?ZI^k@r@kBtAODiA|@y@v@EJ[\qBxAq@j@mBr@k@H_Ct@STm@JeDhAq@Lg@T}Ab@iB|@eEpAeABe@J?OG[Uu@I]QUGOA}@O]CMa@e@}BRm@PeBXiAFq@LGGSUM[MIIMDy@C]J}AKw@,2
6183322701,Afternoon Run,12029.0,5635,6070,581.0,Run,,2021-10-29T13:26:45Z,2021-10-29 15:26:45+00:00,(GMT+01:00) Europe/Zurich,7200.0,"[46.32183602079749, 6.962205916643143]","[46.32139127701521, 6.961896037682891]",,,Suisse,46.32183602079749,6.961896037682891,1,8,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6570929428,2.135,5.138,71.3,19.0,True,141.0,164.0,False,True,875.6,358.2,0,0,False,69.0,a6183322701,mfvyGwxni@BcBMc@KiBEyEMgC~@_BOc@u@y@@K~BsCzBeE`@e@Jk@nCgFzBoD@]Sg@n@gA~@eCReB?wA\kBAc@d@cD@aAr@_Db@ObA}Hr@oDJ}Aj@gC`@eDWmCSuH?wD^uAAeA[sA{@iAM}B]yAF}AXwAQiAIoAV{CMoA\uB?a@s@u@oAK]m@EgEKiD}@uAOeADaBPoAb@u@|@}@Xo@MsAo@eAUgAA}@XsACo@\IjA`@|@Bb@PZXb@v@b@pBFf@@nCa@nAy@|DEj@Sp@?RNV\LdAcBtAcDl@y@^uBU}BL_CK}@GEBYKUDc@HOGYL[Eq@DSKOGc@Hi@GcAMk@CaA[gA@iAVo@Fo@Oi@NOHg@AWMWAa@HKd@PnAbAT`AxArBjAfCh@|BHADm@Xy@@UKEBQMY?k@ICBUAq@m@sADOJm@KICWDQGc@H]OMWaAU_@?UP_@HXf@j@RnA`@`@CJHHGHEg@Xk@Ki@]m@LaAl@kA?a@LAL`ACd@p@nBF_@Vu@`@}CJ{EQa@HC_AyBEg@HiCj@]x@wAJCjAh@d@GbAr@\Gz@}@n@Mb@_Af@S\s@xBy@CaAKHPf@?VMP@bCPp@zAvAf@L`@l@v@f@~@pAl@`EZhAPhBAp@ZnANlBXfALjBXpB~@hDLjEJj@Cf@VnEQt@d@t@z@pD|@zAdAhDd@pDVhA\hEA|@HZ?t@n@tCZTd@C`@LGEJV@MULOIQVcArD?ZL`@Av@HVS|A?l@W^?b@Vd@t@JEv@S\Gj@\VCv@YHQGwCyB_Bs@]k@WTGrAl@|@Rn@V|AP~Bn@|Az@L~@p@VBd@IhBgAn@OBVYl@KnAc@xA_ApA{ALmAO_CHqDcBQHU\L~@j@pANr@Dl@CRK@_B{@[}Ag@k@i@WwCi@yBu@aAg@}BoBkBCWJO^wAd@a@fAQ|@MdBC~@JpCSfBWjFHlAAhFIj@a@jA?fBE`@F~@c@vCJvDf@hCIz@yBbFk@dCqBdCq@rAkCvAqAdAeA^[D_Ba@[Hg@WMd@WRHRBz@Sl@_BUMDOf@IFwANkDhBDv@O`Cg@|E[xAAdBU|AQVgAd@YdEIf@MTg@`@cA\[Za@x@e@dCo@N,2
6174469197,Afternoon Run,7216.2,3571,3610,142.0,Run,,2021-10-27T14:46:56Z,2021-10-27 16:46:56+00:00,(GMT+01:00) Europe/Zurich,7200.0,"[46.32191305048764, 6.9628488086164]","[46.32168455980718, 6.96190869435668]",,,Suisse,46.32191305048764,6.96190869435668,0,2,0,2,0,False,False,False,False,followers_only,False,g7253880,False,6561533040,2.021,3.498,72.1,23.0,True,118.5,144.0,False,True,516.6,387.0,0,0,False,13.0,a6174469197,}fvyGw|ni@Sa@]Y_@e@UQQUOOm@WM@QZg@jAeAzCa@r@MLGVKCWQ_BoBMACBpA_BZi@|@kAjAoBv@_A\m@xBaEv@qAz@cAl@aApAgCd@o@N_@@QEAq@B]FGGUKKQAUDUb@a@zAaAd@c@f@]R]`@e@lAkBv@aBFIRMNWf@eAn@cBd@{CAKESFY@mABc@FQH_Ah@oBDWZsDBKXGLQ@i@D_@f@sDd@cCHm@f@_CNmAN_ALYHe@HeAJw@I_B@OGaAEqBKmB@sAEcBB_@Pu@D_@@kAIq@Ig@GMKQa@SAEMw@Es@Yk@S_ARuAFaAJu@CQMSIYCQBu@AYF}AJ]A_ALuAA]B]FUAMWg@QIYCGKKIIAGB]@Uk@Ga@HaAA}@Gq@B_@AqAAw@Q{@c@{AAoAFM@}A^_An@q@Vi@CWDu@e@u@Su@AaABO@q@Ec@@e@GU^Pb@Zh@DPEh@HNR^t@LP?Db@n@BJ?DP^Jf@@z@Dx@MvAWbAGLJCb@]B?JJH^Ch@AFEBLITIn@o@LQFQCQOa@e@WEM?ODID]GCQDHWFi@BUCm@D]CQGQMeAFADFHp@PZJn@HF@DBLCx@PCH@LHBNCd@Kf@OZ@JMr@QRYr@[l@a@`@W\Qn@GHIZMVC^HxAP|@V`AHr@b@~@Jj@Rt@JTRnBVrAR`BEj@UFE^?\CVChAMx@XxEHr@DnBDn@XxABl@C\EpAI^In@W|@W`@]\Wd@CR@d@Bp@Jz@CnAIRE^OHGJK~@IVAf@M|@ADMNGREb@SdAEf@UjAGp@I^CDKn@M\EXE`@?NIl@Ol@C`AQpA_@vBE^ADUMELCZS~@WrBUtAGXEHAbAQ~@?PYfAA^@l@Gz@G\u@jBUb@WXEPTd@Eh@ETeAxBIXiAhBA\a@x@IZEDIn@I\Wb@a@jAMLEFAJ]v@Cf@AdBHVBp@CDK|@[Tk@bCCX@FGHGb@G~@?TKpAQ|@KxAKXC\Kb@?d@J\RTFA,2
6169842904,Afternoon Run,9004.6,3394,3400,139.0,Run,,2021-10-26T15:35:25Z,2021-10-26 17:35:25+00:00,(GMT+01:00) Europe/Zurich,7200.0,"[46.32178262807429, 6.962792482227087]","[46.321295304223895, 6.961939036846161]",,,Suisse,46.32178262807429,6.961939036846161,0,3,0,1,0,False,False,False,False,followers_only,False,g7253880,False,6556634568,2.653,5.508,79.3,20.0,True,140.1,168.0,False,True,500.6,370.6,0,0,False,42.0,a6169842904,cfvyGm|ni@w@s@OGc@i@uAeAC@O\Kj@e@\aAxBOVo@r@Wb@MEMO}@sAWS[EbByBxCmE`@w@p@aARg@l@y@Te@f@s@`AeBjAwAx@gAr@eB\m@N_@AIeAJM?CKWSM_@@WBEJIl@[RSTGZO\]XK^w@j@aAb@i@p@uADGb@q@^ILQ`AqBL]TiAHiAJi@?[EWNkABu@CUFM?g@l@kC^oDHOLDNCH]NaBZsBHy@j@iC`@oC`@sBl@{DBg@EoAIyAO{@CiAOkBB_AFu@D{@Fe@Ps@C}AKgAQe@e@WOa@Ga@W_COa@@w@BQ@iANq@Ce@Ie@Aw@?a@Bc@ZoACsAH{A?_AEYO_@IOi@c@KAY@QGWUOYCMEiC@WEc@?a@S}AUqAKy@AgAFgAAYNUJGx@{@N]FUDm@I[Se@Iq@_@sAC[?cABwACODGJ?VHNPNFDHVRp@H\NDP^l@Vz@Tb@BTFl@DlAGbAGj@St@Cr@M`AUjAMd@?N`@f@HTD^FZDt@XhAh@rAFf@P|@?XHh@Pv@DZThA?|Cc@~CCtALlA^xAZ\h@@ZDHAHBPRHNBNCfAF`@NPh@Db@O|@s@b@Uj@EXHd@X|@^JA^DVCd@J`@Dp@\XFh@DXCP@`@DVHDDVDbC^PHNLGp@GLMH]?c@NULUZGB}@J[R[j@Q`AIPW`F@lACb@@b@ObAKtAIb@DEGe@]kA_@u@QUKSa@]U_@MKG?IDRp@JhAHtC[dA]`@Q\I`@?FBZTn@FVV`@f@pAPl@XfCXtAPfBAX[`BEj@NjBj@fDBl@K`@gA|BeAnDSj@Yf@@PZtAR`CF^?`BHvAXjB`@xAXf@Nh@n@pAZ^l@NPJFJ\^ZBhBM`BEN@D`@?jAAl@NdCLtELvAh@lAHf@ETu@|@k@d@u@d@YZc@ZWXa@Ry@z@_@T]^yAlA{@T[PiAV}@^S@wAp@_@Lm@L]NWNkAZwAd@u@Jo@b@M@[HcBh@SJw@VeAVg@Tk@LG?KIc@sAEu@GKMcBm@w@KEOQWLQCW@e@Jk@^cBVWE_ARi@@]Kq@y@GQ@g@O]?OFi@TqAAGKIOA,2
