,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts
44,2,Lunch Run,2769.5,1040,1040,22.0,Run,Run,0.0,2923655751,2019-12-10T11:27:56Z,2019-12-10T12:27:56Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,0,3,0,1,0,False,False,False,False,everyone,False,g4976965,"[47.357407, 8.52084]","[47.357287, 8.521195]",2.663,3.7,79.1,24.0,True,131.0,139.0,False,True,473.8,407.6,3111026071.0,3111026071,garmin_push_4325498764,False,0,0,False,32189792,1,a2923655751,wn``Hgf_s@\w@VUb@BTAx@BNDFDRr@JHVPfBr@lCt@ZDT@TCb@Fd@CVDNTNb@f@|CPp@^fA\r@Nd@TZXR\Pd@LNHXX~BfDR^Rj@PPLDv@LVCjBIR?nAr@TJbANp@VF?JGH[BO?s@FgCCu@FaAFIHCz@BtAMZGTMNSJWB]Ac@c@cDIOUSk@c@Q]g@oBUe@KMc@c@kA_@YQ{@oAe@cA_@kBMWKGgBh@eBp@KLAJJt@\hBHx@oCtAYTWHiCBcCYqAWq@UkB_@}@UcBY_Cg@[MKIWi@YOuAKYFWL,2,,,,,
45,2,Commute to oerlikon to pick up my bike,7332.2,2815,2869,92.0,Run,Run,0.0,2922481920,2019-12-09T19:04:52Z,2019-12-09T20:04:52Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,0,5,0,1,0,False,False,False,False,everyone,False,g3894534,"[47.358632, 8.521636]","[47.412339, 8.545858]",2.605,9.5,79.1,22.0,True,137.0,151.0,False,True,568.0,495.2,3109629465.0,3109629465,garmin_push_4324001243,False,0,0,False,32189792,1,a2922481920,mv``Hek_s@QLKRMi@KOCK@IEM[GMKq@{@]y@QYgAaAIMWc@@QEYQ_@[GK@QJUVk@Vq@Nk@?WJw@@{@Ay@Re@Bc@ISAYGg@CoASQ?q@^EEEDATIBWCWKM?YUo@cAWuA@MSa@i@OECBIOIY_@ISoAa@]Wg@Y[Y}@eASYe@e@e@w@[q@oBqCeAeBSo@W_@Qc@e@o@Ue@_@QUk@u@mA]_@QYk@k@OUw@{@eB_Ca@_@]UkA_@[SYWe@k@_@WGWKMGYgAk@o@OWMS_@?SIK{@a@SQCGWGYMa@a@]g@w@m@WMUQOSKSQQaA_AaAq@u@u@OWIU]YCMLy@@m@PmBAC?GHUFs@R_@DW@a@Gq@JMRqA@YGc@H[IGk@QIGFeAAk@]qCDm@D??CG]@wCCK]Ei@FM?KCk@DI]Aa@Uu@G_@AY@WEUB_BKKOIGMCSD_@A_@@WEi@OM[OOEsBO{@Sk@@e@JOIMCk@Hu@Bs@SEDSDOJSDOLSFWDe@RWFu@JWJ_@ASDMAo@HOA_@Og@BQFMPKD{@F[Lg@BQFU@WFUGk@Ba@LiBPa@LYRWL}@ZgA~@]Da@VIJQFUNcAv@m@J}AdAYJa@^_Ab@m@d@m@\{@Xc@Hm@Xu@Li@V{@TKHiBf@iAd@e@RMBSHe@ZSLk@n@QAKD]Ve@PSBKTEQC?YDc@Lc@@e@IeAIy@Su@C[Qo@Eg@KiA_@yBcAc@Oa@UAEm@DcAi@UAUKSWaAw@c@g@OEk@k@gBwAs@[aAo@KC_@So@Oc@OUEg@ZIAWa@aAq@EIUw@WQk@i@WGKOg@y@_@_AcBqCO[qA_BaBiCWYSISS}@_BW]mAkAyAmB[Sk@Si@Cq@UWEq@S]GS@aAIkCHOF]CS@i@^a@f@IXm@f@WZQ`@e@h@[VU@INC@ICm@?YH[VMIK@OD]Vg@AsAf@WBg@Je@C]Ns@^EHMHmBb@UNy@FOLi@Ge@BMMGD[I_@?GCUQ?G,2,,,,,
46,2,Strength training,0.0,5958,5958,0.0,WeightTraining,WeightTraining,,2920572374,2019-12-08T17:52:56Z,2019-12-08T18:52:56Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,0,5,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,28.0,True,89.0,158.0,False,True,,,3107352251.0,3107352251,garmin_push_4321456911,False,0,0,False,32189792,1,a2920572374,,2,,,,,
47,2,Morning Run,16901.3,9262,9732,1147.0,Run,Run,,2916672467,2019-12-07T08:20:46Z,2019-12-07T09:20:46Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,1,11,0,1,0,False,False,False,False,everyone,False,g4976965,"[46.324539, 6.956391]","[46.323014, 6.954408]",1.825,5.1,67.2,25.0,True,150.9,177.0,False,True,1451.4,338.4,3102851988.0,3102851988,garmin_push_4316717978,False,0,0,False,32189792,1,a2916672467,iwvyGmtmi@k@p@q@_@]V[oCuAwTNqBhAwB_@]_ApAc@hBH`FyB{BiBe@g@j@sCP_A^iEtDyCpA}@~AgGw@YVi@nBwAUAzB]`@u@H[KkAsBs@q@wDaDqAYa@m@_BlBk@F_AiBm@}Ew@sBwBaAuC{EcCaBM_@T|EKV{@aBmAaA]{Aa@dHg@wAiBcAgB~DsCNcHW_Ao@cAwBKqAm@gCc@sAk@e@kA{B_B}@{Bn@cCfFWnASnB_B`BsB|DiCjBqB~BgDLe@Yk@kBo@w@{Am@_A@eAk@_@Tw@dDgAsB{A{Bo@{E[AqBw@A]a@]Mu@iBoCYyBGIc@b@UcBMmBm@iAUgA_CoCFg@[aBw@{AgBgCgAq@a@}AwBkEUs@DiCSkDcBqCc@cBeBeCaA_CyCiC[m@k@X@OqByBKo@e@YaBeCU}@OFBeA_@}BL_Ba@qAF}@dA_AjBuDiA_Eu@sANmC]m@FgAMLVvAQTTd@ClBKn@{CkE?k@o@U@aFIJQuF{AuE@]cAuAh@nBrAdC^hF?vEJv@\fAZLr@`Bz@j@b@jAJWPNbB`FQp@yAhCy@r@Md@\|ACjDb@dDr@~Ab@\H|@Zn@j@\f@dAjAl@V]B\|AlAh@dAVMKkGJiB\oAd@a@|CqAt@ZvBMRJB\Md@s@f@DJdD~@dAA|As@^y@l@aEdDkEtBmAbDb@xAm@Vq@`ADf@fD^h@dBPpBe@jAXvAr@t@|A@`BpAfAFd@Op@m@h@Yv@h@|@jA`@nAbBRhChA`CfBBjB|@xCa@^^b@bB~EdAp@b@VtAtAPKzCQdAe@n@@Xv@p@n@HlA]vANkFhH_@|A|AQlBzAv@PfDa@~Bf@|@QjCNb@V^z@`Bw@f@uC\s@`@KC~AN~@RFr@g@\PzAlC\`Br@|@l@UFoAXi@Xj@H~@|@~@b@bAHx@d@Dt@zBrAfA^A|@rBfBnAlBf@h@EtGqCpAhAh@J~@a@x@uAFh@{D`IGzDMd@qE|HiBdBQ~@d@tArAl@pEjDxB|CtAOP_@BmBtALd@mB^[~Ft@z@mAtG_EhCwBrGk@hCjCCuCJeB`@yAz@oAPTeA~CMbClBfXt@k@`@d@TOfFqGPd@]fCz@bNTZ\i@,2,,,,,
48,2,Lunch Run,10694.8,3495,3495,198.0,Run,Run,,2912921536,2019-12-05T11:17:23Z,2019-12-05T12:17:23Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,7,9,0,1,0,False,False,False,False,everyone,False,g4976965,"[47.356281, 8.52088]","[47.358228, 8.520875]",3.06,6.5,80.8,23.0,True,153.0,166.0,False,True,603.0,428.4,3098410863.0,3098410863,garmin_push_4311940904,False,3,0,False,32189792,1,a2912921536,wg``Hof_s@xBt@dEp@dB`@PJJTRv@n@|CnArDPVRRrBx@zAtBn@v@RX`@~@ZVd@N^@dA[~@Er@h@rAp@nAb@JEDI@MGkAAkABu@KcC?e@e@OCR]Kk@a@]g@s@{Ao@iAm@aCk@sC{@wCsCiL[aBDg@HQ\W\K`@@f@Vp@zAh@t@t@z@j@~@Pj@r@rDP\z@xAb@l@NJ~@Rb@VZd@P`@TtALh@Zf@x@d@R`@VhB@p@Ej@MXUPWDkAN_ACOJUzE?vAJRd@d@p@MJMx@WxDc@|DiBp@@dBQz@UXSXDHQRWj@DnAGnDu@fBP~@SfBo@b@Il@P~Ap@fElCTTz@\vAX`AB|@IfAa@fBoAbB_AjCw@t@g@RUrA_Cr@uAv@q@HCFTBt@InAoA|FA^QtAQx@OjBa@nAIv@MZQXs@bBWRQH[?aAQcA]a@Dg@CgAXa@Dw@Eq@Jg@Ee@BOLMz@EFy@^SXSJ}Aj@u@`@wAhAgAbAi@^s@Vw@NoBx@cAl@a@^yAt@SD_Cw@_B{@_@AuAa@]CqBH{@Lo@@_@Ls@jAB\X`ArAlBZz@x@|@v@ZpAZfAdAj@Tj@b@t@bAH~@H`@Dt@GbAGZ?TEXMXm@r@a@RE@i@YIUUyBKSC?uAr@q@x@s@IYHS`@Ih@cA\Y@]Mi@q@YBU`@Cl@Mh@Ub@IFc@Fm@I{@L_A^eB^iA^UNQT_@v@_@dBCl@?vAYb@Iz@Ij@?PRXLf@?RGJOB}BuAEOYH_@Zg@r@OZe@pAALUl@Gn@Nt@A`@Qt@QTULg@B_Bc@kAg@[?MB]XS^WXsAdAg@h@YRWDSAKGo@q@u@m@e@i@Sc@DWz@uBv@eCZgB@_@CKSOKYQOe@qAOaBm@wAOk@c@cAKc@Ue@Q{@gAmDMy@Mg@?UTi@B[]qBm@eBKg@y@oBIY?SlByAt@c@h@m@`@]`AWXW`AKVMX]z@YT{@ZSbAGjAWlAaADU?KKq@S]Ac@EU{AiAoBy@yBu@YUy@Mi@[aA]u@g@gEgBY[[u@Mc@mAoBcAuBI]Aa@BMIgA?QTeAfA{Df@_CBc@Li@Gs@i@uAGUGw@DSJS\U,2,,,,,
49,2,Evening Ride,9609.8,1793,2018,94.0,Ride,Ride,,2908892993,2019-12-03T17:23:04Z,2019-12-03T18:23:04Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,11,4,0,1,0,False,False,False,False,everyone,False,,"[47.358507, 8.521618]","[47.410061, 8.575657]",5.36,11.2,,22.0,True,126.3,154.0,False,True,515.8,431.6,3093639411.0,3093639411,garmin_push_4306860013,False,6,0,False,32189792,1,a2908892993,su``Hak_s@ACE@g@TECe@k@q@i@_CcCg@]i@_AIo@Me@GEM?{Bb@iAN_CL_B@oAG_A@uAGIGgB[oA]o@YcBiASS{AmAiCiD{AyBm@OcAcBeCoDK]_@w@mBmEiA{AyCqESUwAwAa@[c@MGEi@m@_Ay@o@g@GQOO]UoAgAUMSGEK?IGC?GGEj@]Pc@?EGKOEADE@O@e@Go@My@YOS_@q@IISIe@Ia@W}DmDUGWc@cAeAOU?IFk@b@eBFc@TWLa@?c@Go@E?c@UOMCKaBiAo@i@e@WG@kAmB?[JILYHEZm@CMH]V}AGo@?SIm@D_BGi@DuBB?LsD@o@CEIGOCOECKDmAYeBFEACyCNs@?m@C[Fo@BIAWM{@UEY@MN[LQP[@]LQFWRINQXQ^[j@[f@_@b@QrAY`Aa@PODk@q@wDCq@]eAICcAF[DCC]Cu@l@k@n@MZQPu@h@WLg@ZMPw@l@eDjBWHiBjAyAjAO@IB]Gc@AWE_@Dw@Dc@EYDaAEABa@Ec@Tg@DkE|@S@]G]UGI]Wo@]o@e@SEE@kBjAa@\kAr@MRa@Ve@x@c@EWHmAV{Ad@sAF{@RcAPq@Ao@TeAP_@JO?WJ]XkAlA]b@mA|Be@l@SNs@b@g@FaAAkAIk@McCeA{CkB]WmBaAk@Mc@OIOGE?_@JgAt@oG?m@EKEIOK_A_@u@c@}@c@qBkAo@YGEw@iASAe@o@?IFA?B?GoAm@o@m@kCcEuCyFgCwE_AqBgAqCw@uAmBcGk@eCUqAWkCu@kFEWy@cC[oB_@iBM}@KsAEiC@eBCcBJ}BHwChAaQ@kA@s@UuHIwBGk@AcA@}BD}@d@gHAWWaA_@kAOYWKW?IAi@s@KE]EMGo@GyBm@a@Gi@FICu@w@i@e@a@i@uAy@eFeC{@Y_Ae@UIgAw@]QII@]AMOK_@MEP@`@CLI@WI,2,113.1,,,202.8,False
50,2,Lunch Run,9022.4,3466,3478,390.0,Run,Run,,2908129256,2019-12-03T11:12:23Z,2019-12-03T12:12:23Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,14,6,0,1,0,False,False,False,False,everyone,False,g4976965,"[47.357139, 8.52074]","[47.357333, 8.521172]",2.603,6.8,79.3,22.0,True,155.6,175.0,False,True,748.6,371.8,3092743890.0,3092743890,garmin_push_4305871752,False,3,0,False,32189792,1,a2908129256,am``Hse_s@DBCz@Fx@a@r@@NZnABjBD^ANJf@h@|@h@b@bAn@`@LxAH^HNHf@n@JTNj@Lv@HRn@BLH^l@rD|Df@v@J\Hh@?xBLjAAh@Db@V~@b@d@^h@VfAHLbAW`@Y\]jA}Bj@w@j@]l@GJFfCnC`@XfBVpAd@XBXLh@f@PXfAx@`@f@TH`@BpAKlBAn@Mp@Ah@FlC|@`ABXLt@Rv@b@^GRSnCuA^EN\BT@l@Ff@r@vAXv@D\IVY`@KXSBIE]Ji@\WXIRd@KP@pBdAT^RPDNLD`@Of@E@NCFQRG@[h@SPKEk@q@M?]VORUJAFz@U^fAl@p@LZH\HHlAVz@OBBALQN_@PMNSHO?Df@BD\LNLpAURId@{@V]NJR^ZRt@GTFn@?TXXR`@?b@Ux@Ah@MAPUf@W`@SRmA\KAm@XQZMJu@@]N[^Yp@z@K\\t@Rh@h@PJZCb@MNDAXO\i@h@U^DLVPPBrAWnAa@PO`@y@TQxAGAVMPg@\e@p@KX?TOpASr@e@`Ac@p@QbAMHc@HiAx@]~@EV?LPVLFv@Fz@^t@Jn@VVBXLEMSOmAk@mA[aAGMKOYCGAWP_@VOl@[~@SLMPk@j@_Ad@_AJi@Hs@@i@He@`@u@XU\e@BICQIKIBSLYEQNUf@[NmCd@_@AQIGMFI~@g@@OCGIE]LYEu@a@s@Qk@_@o@CQMEK@KPSdAKRI`@g@\Gr@EXOd@?NIn@eA?SGKSFSTg@B_@QYUQGU?cAOg@BYMc@i@_@UIBU|@UXoALk@Wa@GIIEUHK^E\QZBJEAMk@Ac@GY@e@I{@g@[a@KS]yAQAYJOMDIZWZEv@t@JHL?hAq@RW@GGIKA{@@_@Wi@q@_@UkAa@Q@MJS?AI@MVc@^Mn@I^OJMVm@@QQs@aAgCUcA[o@OEq@DWPIROP]R[@kC_AwC{@g@Ky@CoBPiDJ[Gy@m@{Am@c@YU[a@Q}Cw@aAe@aBsAkAmAYO}Be@g@Uw@aAgAcA_@o@U_AUo@YmAu@iBq@oAWs@o@cI@_AA[Iu@Os@O}AYcAWM}AMiDi@qAYyAc@]u@i@QuACu@T,2,,,,,
51,2,Morning Ride,9827.6,1926,1978,257.0,Ride,Ride,,2907842107,2019-12-03T07:08:19Z,2019-12-03T08:08:19Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,7,3,0,1,0,False,False,False,False,everyone,False,,"[47.409728, 8.575644]","[47.358559, 8.52112]",5.103,10.3,,16.0,True,128.5,154.0,False,True,505.6,382.0,3092400990.0,3092400990,garmin_push_4305501009,False,6,0,False,32189792,1,a2907842107,wuj`Hw|is@LAFFCr@hAd@d@XLJDTEd@Oz@u@tGKvCJhALrBPzAf@`BZz@dAbB`@`@Zh@`@b@x@v@dCzCpCpEfB~CRf@n@dAPRr@f@`AB\Hr@VZ^N^BX@`@A`@MnA@VNh@@^KnA?zAInA@Pf@l@BPHn@D|AJ~@@\DX`@lAh@`Ad@hATbBPpBH`@JRL^HlBLj@p@lBXb@h@l@XX|@n@j@h@h@b@zA|AjAtA~ArAbA|@n@f@fAf@`@LTBdA\z@^j@LTFzALb@CV@tAZfDhA|B|@LFFF?FEPa@b@INGREl@?dA@|@G~AIx@EbBF~EJjGGPMLq@Vm@BSNg@j@Sf@MdAEz@GZQPEP@PHHLA`@UBDc@dDW|BNTHR\Nt@Nh@Pr@^ZHfAf@TPPBnBlA\F\P~@\hB\hADXCr@Qz@k@`AkA`B}CRUl@a@f@Ut@Q`Eu@jBI`Ba@~A[dAe@?BA?JENONIPMRCJIhCiBNIfA{@JAH?b@^bAh@t@n@XF~@KvFmAXCd@?^B^Gp@CbADx@ET@NPZEjDoBbF}CpB}ApCcBx@o@`@W`A_@HCH@Np@\~CT|@Ad@ENSXMHuCxAoAx@qAp@q@b@Yb@u@~@Ib@?b@LZRNd@?v@QFBH?|@Ib@ChADn@ELD\Fr@FTGBn@Nx@EhBC|DMbAEn@GbDEh@[bCC^e@zBGd@HH@PE`@Q|@O|@?v@DLlA~ArA|A`@ZzAl@PVH|@Nf@f@v@hBzBrCnCjA~@jAlAfBhAPBJKANDAPUPBJJfBzAvA`Br@`A^\`@Vr@Z@JA?FALFl@`@nCnClChDfAdBdAjAJf@N^@RJXtAjCzAjC`@j@Xp@h@z@FN`DtExA`Bx@x@|A|@fAXbATLHNBn@Jb@Ll@MTArBXfBBf@AfFq@pAY^KFHH|@@`@^bD@v@Nt@HL\Ct@Uh@G\B^CPRHPRT`@ILBDCAFKDIHA\DN,2,199.2,,,383.6,False
52,2,Evening Ride,9583.0,2094,2114,97.0,Ride,Ride,,2906724578,2019-12-02T18:28:58Z,2019-12-02T19:28:58Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,2,4,0,1,0,False,False,False,False,everyone,False,,"[47.360067, 8.523129]","[47.409664, 8.575812]",4.576,11.9,,20.0,True,126.3,161.0,False,True,466.6,375.6,3091072387.0,3091072387,garmin_push_4304097129,False,0,0,False,32189792,1,a2906724578,k_a`Hot_s@FOCADSAQGQY]UAqARi@Li@ROBcAAaCL}ALsBAUC_@KUC}@Dq@QoAc@iBiA_AiA}AyBeAmAYSy@gA_@]}@yAsBuCa@u@w@qAAMIUe@_AYW@g@Wa@q@u@[g@y@gAwBmCwAoAeAyA_@UKKiAc@iB}AQe@[a@SIYUo@_@aAYOW]OASCGQEyA_ACMGBs@u@WScAk@iCyBOIqAmAoAyA?IQMBUAUCWEKMOWQiAo@e@a@oC_D_@k@?g@LIF]GE?C`@g@JE@@BSFQXgBJqAP_@T{BAm@Y}AJkBVyBFuCASE]AWDo@Eo@Mm@C[BSCCQ?q@GY?EBgACy@BcALQ@SCg@KQO[IEKAMb@a@Vu@Ji@TUPGTQ`@Q|Ag@XM^Wh@W^IbA{@Bm@OiAY{@MKAOKSI[OiABkA_@PQEi@Pk@z@qA|As@j@k@No@@o@b@?Bm@p@g@`@o@b@}Ar@u@f@UZyB`BMAMKSCi@Dk@KkAIqARk@Bc@CeCf@kAZm@Ha@Co@][[_@Mo@a@[c@ASKACPu@r@gA`AYNeBdB_Ad@QC_@?i@Ds@RcAb@I@KEWBwCh@i@PyBPc@H}@\m@^oArAo@z@e@fAeAbAoAj@i@BeAAgASw@Wu@]iAc@IIaAk@GK_Ag@{@k@gEuA?IVs@XeBLe@RmACCA@OFWB[EMM?QXYFMF{BBML_@f@c@LQJa@jByE@QBi@Es@FeBAs@@mALyAB}@IsBHkA?i@_@_Bc@oAc@So@g@gAg@mB_@_B?uASoA]g@UOCMKaAUi@]u@]s@i@WU}@qAoAuAOMi@[eAy@oEoEu@s@g@o@_@y@Oo@QcBAcAg@wDIe@}@uBg@gBIg@YsEGUKq@MCG@COf@uINuEVqCDsBE{BIcB?s@UaID]AA?SLi@N_BF}A@s@HgBC]Qu@Wq@Qk@CSAi@GQm@Iq@]eCa@i@UcAUw@BQKqCcCiBkAoDeBiAe@sAa@OAMEOg@KIo@_@QCC_@,2,87.3,,,182.8,False
53,2,Morning Ride,10575.4,2120,2273,161.0,Ride,Ride,10.0,2905909802,2019-12-02T07:14:17Z,2019-12-02T08:14:17Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,1,4,0,1,0,False,True,False,False,everyone,False,,"[47.409832, 8.575895]","[47.358537, 8.520839]",4.988,10.6,,18.0,True,115.5,142.0,False,True,492.0,383.4,3090106209.0,3090106209,garmin_push_4302978733,False,0,0,False,32189792,1,a2905909802,mvj`Hi~is@d@P@NA^@P\RdBz@FT@\I^Qj@YhBc@xEIfA?j@HzAFbCDb@Ln@d@tAtAtCx@vAhBxAdBjB\d@PZTTT\@HR^z@fAh@bAj@z@hBvDNN^LLLj@If@F`@J^BNDDDNZF|@OvCNz@QhEQ`CKbCQhJQtCM`D[jCFZJTRPtAn@fAt@TX\h@Vp@HXLt@JdAZ`BVz@n@~AZf@@t@IpAMzAm@fEIfB?p@DFPFp@?nAJbBGv@@l@nBVlADx@N^T`A^|@f@t@ZZ\\f@Xv@VNBt@Xt@Px@z@vCvBZPRDXJL??n@VVj@Zf@NlB^b@THR@l@[bDUfD?FNLAJBDbAd@b@LvB~@p@f@nBdAhBv@lCv@zADhAUVI^W~@_AdBcDz@w@XQfA[jDw@~@OLIPVj@GfA[pBa@NGVQVK\GH@FARSNWbBsAlA{@pAs@P@j@^ZLd@VZXl@VV?xDs@f@IJ@RChASh@@rAEvB@h@@RPFAtA}@x@c@pBsAn@[lAs@v@q@lBwAtAw@nBsAb@QZWf@S\rA?pAJVRvAEb@QTu@x@WN_@d@g@Xo@l@AJI?mBbAIJk@f@Yb@YVGHI`@C\@LLXPFVAPGTStAQX?hBPVATFJ@JFBCF?PCN@REJG@XVxA?t@I`C@h@Ah@OlBCp@@tAIrAWtBKtAc@dC@Ni@tCItADNRf@jC|CRPhB|@HRFf@Gv@w@xCAf@JVnA~BFB@ALVl@f@|CpDzAlAp@^z@j@lBn@|@hARx@Z~CLf@Jx@A~@PdB?NE\BRA|@Bb@Lv@ZvAZr@@FM^@Nd@a@Si@CQ@SIo@Kc@Iu@AcA@KFMBSDIKm@Cg@E]UmAa@eBa@mC?ODYT_@F?^NnA|@lAt@d@Rv@DFAJI\uB?CB??@AEF?r@n@hAlA`@Xz@`AbAzAf@h@j@bA`AjAHn@b@\DN?Nr@nAj@rAlEtHp@nAxBzCpBfBbAn@j@RlAT|@\v@HLAXHJCp@^n@Pd@JlANlCY`AAxAOf@@~AK`AY@x@X~ALtA?j@ZxAP?t@IxAGLGT?VZNJVFZ@B@AHOJIJHn@?ZEHB?,2,132.2,,,280.3,False
54,2,Lunch Run,1629.7,572,608,21.0,Run,Run,,2903707064,2019-12-01T11:08:48Z,2019-12-01T12:08:48Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,0,3,0,1,0,False,False,False,False,everyone,False,g4976965,"[47.412209, 8.592177]","[47.409975, 8.575771]",2.849,4.1,81.5,20.0,True,143.6,155.0,False,True,394.6,372.4,3087467743.0,3087467743,garmin_push_4300239256,False,0,0,False,32189792,1,a2903707064,gek`Hadms@XDE?l@X@FVRBLJ@@V^x@?DT`@d@VNTBN_@hDM|@YdAIHi@`Bc@~B?r@GPIb@Kh@?RCNS`@YfASvAMj@QzAc@fBDn@?`@Kf@OvA@ND^HLNx@h@t@R`@\v@Rl@VVdACr@L`@PPN^`@|@l@Z\\r@X\pCfEr@p@bAb@?NKOe@lCGl@Ul@WzBSrAIV_@rCUd@Sj@Gl@@v@,2,,,,,
55,2,Morning Run with ZHR - week 5,17251.3,6095,6522,157.0,Run,Run,0.0,2903561493,2019-12-01T09:02:12Z,2019-12-01T10:02:12Z,(GMT+01:00) Europe/Zurich,3600.0,,,Suisse,3,8,0,6,0,False,False,False,False,everyone,False,g3894534,"[47.381792, 8.571599]","[47.35011, 8.718265]",2.83,8.2,80.3,18.0,True,151.6,177.0,False,True,666.8,379.8,3087305942.0,3087305942,garmin_push_4300078146,False,2,1,False,32189792,1,a2903561493,ege`Hmcis@PHV_@`@ChC{C`Aa@~AuBtEuEt@iB`@o@SsDNwBlCqEPGnBVn@SP[JsBB_EQ_EHeF]kGRyAp@aCRaIt@wGp@}C`AyC~B{FbByFNQz@Kr@@~@j@xCv@LLH\x@e@t@Qr@gAx@eBb@gHD_DG_GPoFl@gDDk@p@{Cd@m@`CaBAMHBGKDDAKPYSaBDyBG{AXw@XQMmBJcBr@gCdAcBRs@C{EVuBLeDp@}BlAuCf@u@r@o@Fe@AmBZ}C@oBJaBt@gCJs@vB{GXcBhAqCjDgEh@a@Xe@NeCGO@oDYgAEeApAcE~@cEDsCCe@ZkBhAkDJs@X{El@kCh@sAt@y@zAkAXw@@mFN}DC}JIQ@q@D[ZOBw@]SGgAJy@bAmDn@q@BO@s@]_Au@[g@?e@Q{BaB_AgAiAs@sBSwAm@g@c@_@aB@{@Js@Ce@Wo@{@}@gA{@mAy@KSe@iCYOkAAkDsAc@k@Y_Ai@qAR}AHQrAkAtCuCpEaIFa@ByCpCgIfCyChBmAnB{@R]Ii@w@wAwAs@{CsEGUNYD]cE{Ga@yAkBgDwAsCQDaBlBo@L[EaB{Ao@nA{AtEMl@OAc@_Bc@i@{@CmCd@[]i@sCYu@oBu@sAaBk@_A_AaCw@aEgAXQU|@gBXmA?g@aBcGi@yDcByHOa@e@e@uFoDJeBXwA~EqQZqBdBqF`CmF^iA|@_@tC{B`By@~AkAbAe@|DK^S`@oARW|EeBdAyAfBm@r@w@`AiBLe@Za@pAuAz@SXYZm@lAyAFW`BwAB[O_@G}@Yy@WYi@yAMgAa@_BCOJUMKDSXYd@s@DUVWnA}Bx@aAdBqC`@e@rAs@\oAz@aBtBqBtAcBPa@FaARg@r@w@`@UhAqBjAiAtCyArByA|Aa@VSb@i@lBW`CyATS^s@xAm@hC{Bh@q@nA}@j@w@\Wp@Or@k@bE_Ez@Y~@FbAU|A@j@q@ZsAPDl@n@L|@\\jA\j@BxDmAzIx@v@KvH^lAMvAc@bBAjAc@JOJ}@a@}A}@kEcAgCcCcHgGqLPw@xAaBtA{BzFgERg@MmAkA_GQ_CSg@BiAU}@w@oIQwFUoDQyFF_BE_C[g@Ls@sCyM{FqNuAoDSgAUe@gCyBu@eAc@WIMBQLO_BgC}AmBMSWs@,2,,,,,
